customer_sk,customer_unique_id,customer_state,customer_region,recency_days,frequency_orders,monetary_value,avg_order_value,avg_review_score,customer_lifetime_days,rfm_score,customer_value,kmeans_cluster,dbscan_cluster,segment_label,pca_1,pca_2
55402,415ea804893f5617329ab4c9ff036e17,SC,Sul,2915.0,1,89.36,89.36,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.41678019209308076,-0.8812166581525304
60907,0929f902636077fa881e2a3c8e1aae38,MG,Sudeste,2880.0,1,89.36,89.36,1.0,0.0,10,High Value,2,1,😴 Lost Customers,0.006452538746247727,0.9580498489771491
64773,d9b6c05326cf0bb2fae7c4fea4dc62f0,MG,Sudeste,2895.0,1,89.36,89.36,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.41621157180413876,-0.9802796722691121
76945,578d5e6d37a20bbf631183feedfe2dea,MG,Sudeste,2941.0,1,89.36,89.36,3.0,0.0,10,High Value,2,1,😴 Lost Customers,-0.20640057580186524,0.2538786511158744
84134,9d967bd9d9c0e86d41b4342e1aea122b,RS,Sul,2870.0,1,89.36,89.36,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.41550079644296134,-1.1041084399148389
70433,b457be6b6697fceb8d4863c876f7a6cc,RS,Sul,2887.0,1,89.36,89.36,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.415984123688562,-1.0199048779157445
67870,ac52a292f749954ccac558f39a938c91,SP,Sudeste,2925.0,1,89.36,89.36,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.4170645022375517,-0.8316851510942396
84081,f0bb5dca1594ac2120ed48c032372a62,MS,Centro-Oeste,2924.0,1,89.36,89.36,1.0,0.0,10,High Value,2,1,😴 Lost Customers,0.0052015741105754685,1.1759884800336287
75402,fbb5d435ef9a71b9fd372330ff5b46ed,SP,Sudeste,2879.0,1,89.36,89.36,4.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.31019726423956523,-0.556373388103953
69027,c691a79acf53373763ed547bb1c6dc8d,ES,Sudeste,2921.0,1,89.36,89.36,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.41695077817976334,-0.851497753917556
80590,cfa94943c5b2949c02d59ea6495cf549,DF,Centro-Oeste,2923.0,1,89.36,89.36,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.4170076402086575,-0.8415914525058977
84428,328ea90c9ac7fcb7a1a65dc7ff8f8b81,MG,Sudeste,2858.0,1,89.36,89.36,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.4151596242695962,-1.1635462483847878
76838,0df4d9dae561fb18d0f2f18ba7223d95,MG,Sudeste,2877.0,1,89.36,89.36,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.415699813544091,-1.0694363849740354
66124,5ad755f2bc4d98be17d9f42b3c1f0c4b,RS,Sul,2911.0,1,89.36,89.36,1.0,0.0,10,High Value,2,1,😴 Lost Customers,0.00557117729838773,1.1115975208578506
3055,02fd751e46b4df15f8fea581215241f8,RJ,Sudeste,2866.0,1,89.36,89.36,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.415387072385173,-1.1239210427381552
10667,2ad8e239f8d1559571036c4660a6470e,MG,Sudeste,2942.0,1,89.36,89.36,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.4175478294831524,-0.7474815890951453
95210,0185135ffdd866d3a29efa833ac0829b,RS,Sul,2945.0,1,89.36,89.36,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.41763312252649365,-0.7326221369776581
92504,98b28fa1ad333b4538ee8ed202655346,SP,Sudeste,2861.0,1,89.36,89.36,4.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.30968550597951744,-0.6455301008088764
98753,204793d34b6b7253137d15c7d22bcd66,SP,Sudeste,2893.0,1,89.36,89.36,4.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.3105952984418246,-0.48702927822234593
96611,ed0e6df30bce87c1fcb8335489c5fc68,ES,Sudeste,2922.0,1,89.36,89.36,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.41697920919421044,-0.8465446032117269
97932,535510774a570bd8ad448ff439870641,SP,Sudeste,2923.0,1,89.36,89.36,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.4170076402086575,-0.8415914525058977
95440,0f12bdaf9d46e2e4915c3b24c73f3ac5,PR,Sul,2856.0,1,89.36,89.36,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.415102762240702,-1.1734525497964459
34988,92e1775d487ac96a09d0d17139f37a48,RJ,Sudeste,2944.0,1,89.36,89.36,3.0,0.0,10,High Value,2,1,😴 Lost Customers,-0.2064858688452065,0.2687381032333616
36961,950fde4e1f30b90445620d10f1cc814c,ES,Sudeste,2911.0,1,89.36,89.36,1.0,0.0,10,High Value,2,1,😴 Lost Customers,0.00557117729838773,1.1115975208578506
30326,54a22a0d776f341e79356ad4a761aa81,SP,Sudeste,2953.0,1,89.36,89.36,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.41786057064207044,-0.6929969313310255
40899,d7578d8f825504e91af5ff2e552e2702,SP,Sudeste,2958.0,1,89.36,89.36,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.4180027257143059,-0.66823117780188
41005,a75768b5d48ac8fa0f2be2d9b0a979b2,SP,Sudeste,2921.0,1,89.36,89.36,3.0,0.0,10,High Value,2,1,😴 Lost Customers,-0.2058319555129233,0.15481563699929274
25509,18e1192f2a6be73c4365dbc29eb7a6f7,SP,Sudeste,2969.0,1,89.36,89.36,4.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.312756055539804,-0.1105898245793359
35500,05070af7901271883b8a2364b78cc55f,RS,Sul,2885.0,1,89.36,89.36,4.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.3103678503262478,-0.5266544838689785
23413,bf50b25d445109a6f90c260697ea8216,SP,Sudeste,2966.0,1,89.36,89.36,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.4182301738298827,-0.6286059721552475
38781,6ba1b64784112741f73ac654c4758a17,SP,Sudeste,2914.0,1,89.35,89.35,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.4167984475343775,-0.8861641562231231
70789,1782f9fe99daa3cf55563602e32d505a,AM,Norte,2921.0,1,89.35,89.35,3.0,0.0,10,High Value,2,1,😴 Lost Customers,-0.20587864196866715,0.15482128963452924
72260,9953a17fee8d42408513cbb2b66f2bc2,RS,Sul,2891.0,1,89.32,89.32,4.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.31072518223590595,-0.49691296909305777
44648,027a8a853eac346c3bf686f95289b761,SP,Sudeste,3058.0,1,89.32,22.33,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.657686510977384,-0.13645593937608322
52891,6e53cd87d8ff264139a1afbd7f235c3b,SP,Sudeste,3360.0,1,89.32,22.33,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.5607132660069875,1.8625522692427228
18460,b9fba7ed7a4f5761ffd6c407ad764503,SP,Sudeste,2850.0,1,89.31,89.31,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.4151656084327388,-1.2031431908552375
87896,df5e44ce11714dec60482a8bdbb77fa8,SP,Sudeste,3045.0,1,89.31,89.31,1.0,0.0,8,Medium Value,2,1,😴 Lost Customers,0.0015279890837572746,1.7753479786151298
87340,a3b6510e33b7691f0a4b70389d08bc5d,SP,Sudeste,2797.0,1,89.31,89.31,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.4136587646670426,-1.4656601782641785
91979,5469b8c1427ccd1aa226ba58dcad002b,RS,Sul,3042.0,1,89.31,89.31,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.42062436320658153,-0.2521382553360547
90677,b9fba7ed7a4f5761ffd6c407ad764503,SP,Sudeste,2842.0,1,89.31,89.31,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.414938160317162,-1.2427683965018703
97943,f0d2bac5e3fac88c8acfe5f32f69305c,SP,Sudeste,2837.0,1,89.3,89.3,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.4148426917006704,-1.267528497395779
98940,3b93b770a314d48d7f698a09cab03370,SP,Sudeste,2828.0,1,89.3,89.3,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.4145868125706465,-1.3121068537482408
59472,8f6773bfd31a23ed2681752d38bb8341,SP,Sudeste,2787.0,1,89.3,89.3,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.4134211409783155,-1.5151860326872328
46363,ada82f7ac72cffa92b5603a2ff0414c5,SP,Sudeste,2808.0,1,89.3,89.3,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.41401819228170456,-1.4111698678648221
40040,9c2585f927eee84bd3856201a2a1bc96,SP,Sudeste,2792.0,1,89.3,89.3,4.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.308003884717131,-0.9872635836996632
24227,2779bd04608d4a84a1280f3a0b5f6e98,SP,Sudeste,2841.0,1,89.3,89.3,4.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.3093970044250388,-0.7445591991140386
75424,d5b6b0a6a0374781527d7e29b7830062,PE,Nordeste,2820.0,1,89.3,89.3,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.41435936445506977,-1.3517320593948732
11326,7b2bcec826f9d8f92176ff06dbe62c5c,SP,Sudeste,2802.0,1,89.3,89.3,1.0,0.0,11,High Value,2,1,😴 Lost Customers,0.008390039138658089,0.5717380097339004
5386,a000803fa0a50bb296c85c77a164af77,PE,Nordeste,2817.0,1,89.3,89.3,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.41427407141172845,-1.3665915115123606
21434,1a2c2b108bb52869a5b85dc63b2b70cc,RJ,Sudeste,3289.0,1,89.29,89.29,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.42774019668650237,0.9713012742742008
93780,23776d2a9c1b58da29a75bad8bb0e6cd,SP,Sudeste,2815.0,1,89.29,89.29,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.4142638958385781,-1.376492160288782
45027,1477c54a1abe3610e3e9ab411801cecb,SC,Sul,3114.0,1,89.29,89.29,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.4227647691582603,0.10449990075411207
76539,61e32ff7e0509ddd8884143f08643318,BA,Nordeste,3285.0,1,89.29,89.29,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.32206706129529394,1.4546453669093087
83792,eac51d2355307babc49fe52bc8b7d336,MG,Sudeste,2974.0,1,89.28,89.28,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.4188311135914105,-0.5889355454267223
98939,5e065c2ae315b9c4549a30b40277d6ad,RJ,Sudeste,2793.0,1,89.28,89.28,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.41368509997648584,-1.4854558231817854
24393,a2b7188b91416738f3f713f6e107f276,RS,Sul,2964.0,1,89.28,89.28,4.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.3129873921135195,-0.13531035702658878
40769,2fdd60147e67dd66778b746379a18c1f,ES,Sudeste,3200.0,1,89.28,89.28,1.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.0030188775227744775,2.5431032959243463
15155,b885f966435a0ec1b81d25981ac9cb59,RJ,Sudeste,3003.0,1,89.28,89.28,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.41965561301037635,-0.44529417495767903
15186,2d62c1ea4c3b6b96960799107a1bf5e3,MG,Sudeste,3069.0,1,89.28,89.28,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.42153205996388476,-0.11838622837295988
15495,b914839889b02c1b7154a4f0434492e0,DF,Centro-Oeste,3158.0,1,89.28,89.28,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.42406242024967644,0.322444184445828
46640,96ce6d85f1fd6f113fa1298a27047f2a,GO,Centro-Oeste,2983.0,1,89.28,89.28,3.0,0.0,9,Medium Value,2,1,😴 Lost Customers,-0.20796817005459436,0.46195620184258807
64844,7fc10d4d2ceb33951fd36f247dedc462,PR,Sul,2974.0,1,89.28,89.28,4.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.3132717022579905,-0.085778849968298
60213,1c3d086b56473fe6d2ab07a3cd7b4a37,RJ,Sudeste,3050.0,1,89.28,89.28,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.4209918706893899,-0.21249609178371243
44096,ae58e00a7d46b5ecea59c3d61fbab7fc,SP,Sudeste,3051.0,1,89.27,89.27,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.42106698815958093,-0.2075372884426468
60570,e69a2237d79485b1bf4c1b4dca757b4c,SP,Sudeste,2989.0,1,89.27,89.27,3.0,0.0,9,Medium Value,2,1,😴 Lost Customers,-0.20818544259702085,0.4916807587127991
50907,52f7c5236c70dde7f062d5f93e79920e,SP,Sudeste,3032.0,1,89.27,89.27,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.4205267988850861,-0.30164715185339924
32098,89f3135f01d627ec02dd14cd9b9e7af3,SP,Sudeste,3103.0,1,89.27,89.27,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.42254540091083004,0.0500265482604653
31140,cea8176c58f141bd320f9a03bfc69a5a,SP,Sudeste,3042.0,1,89.27,89.27,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.42081110902955704,-0.25211564479510845
38686,b4164b841c4e53cf0ee72a5f9096d420,SP,Sudeste,3045.0,1,89.27,89.27,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.42089640207289836,-0.23725619267762124
75019,0bf11fa04dec52b6081f5c47dc14399c,SP,Sudeste,3029.0,1,89.27,89.27,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.4204415058417448,-0.3165066039708865
79516,04be500031efe43d2defff8c41810543,SP,Sudeste,2982.0,1,89.27,89.27,3.0,0.0,9,Medium Value,2,1,😴 Lost Customers,-0.20798642549589116,0.45700870377199554
79154,460c23c2a127058a285280f9e44b92d6,SP,Sudeste,3037.0,1,89.27,89.27,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.42066895395732157,-0.27688139832425385
67046,374b75fd885a77a318c2ff14ca134155,SP,Sudeste,3037.0,1,89.27,89.27,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.42066895395732157,-0.27688139832425385
79546,bb01f4ed7b4b02ecd8df1fca92af2f66,SP,Sudeste,3089.0,1,89.27,89.27,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.42214736670857067,-0.019317561621141805
75651,eb099e2d0aa1e577f5e2be54640602ed,SP,Sudeste,3198.0,1,89.27,89.27,1.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.003008701949624227,2.5332026471479248
85160,e19baf5e9a788bc82a295db74940406a,SP,Sudeste,3112.0,1,89.27,89.27,2.0,0.0,8,Medium Value,2,1,😴 Lost Customers,-0.10612304604059383,1.6040749909882
93509,f62e9e011a3b827925470b59c8062cb9,SP,Sudeste,2999.0,1,89.27,89.27,4.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.3140291640749119,0.03805557031266551
96112,73bbeacd7793ce272e6276558e47f2e2,SP,Sudeste,3004.0,1,89.27,89.27,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.41973073048056736,-0.4403353716166134
97193,99584cf6d5a0ad620c6fcaff24ce0358,SP,Sudeste,3048.0,1,89.27,89.27,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.4209816951162396,-0.22239674056013403
86750,4219d1ebcfedd1e6082605ba42d29040,SP,Sudeste,3048.0,1,89.27,89.27,4.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.3154222837828196,0.2807599548982903
19695,fc452f7f2a2ca80cd6304917ab32f9bb,SP,Sudeste,3048.0,1,89.27,89.27,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.4209816951162396,-0.22239674056013403
20803,23151925d6e7a877d623e57050696004,SP,Sudeste,3038.0,1,89.27,89.27,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.4206973849717687,-0.27192824761842477
3676,2193e33803ae472856950a43406e2dd4,SP,Sudeste,3008.0,1,89.27,89.27,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.4198444545383557,-0.4205227687932971
1228,fbcf3e6638b9bbcf521e8c12107077b0,SP,Sudeste,3034.0,1,89.27,89.27,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.42058366091398025,-0.2917408504417411
685,dd9b5ff85c3d0ac8b89852b04ce43306,SP,Sudeste,3205.0,1,89.27,89.27,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.425445364384434,0.555247920255031
98393,96f71a3b61a692fe7d2bdfa2a8ff4b57,SC,Sul,2926.0,1,89.26,89.26,4.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.3120003864760176,-0.3235187785776206
79126,005d8faa4cf789cf52fb880a8569880a,DF,Centro-Oeste,2883.0,1,89.25,89.25,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.4163839506439563,-1.0396553017514587
70689,0a1f1271b54c7ae0e7b882602702b3f8,RJ,Sudeste,2884.0,1,89.25,89.25,3.0,0.0,10,High Value,2,1,😴 Lost Customers,-0.20529355899156335,-0.02838876012878104
29990,d3efd0ae3bee9c35f302e336aef87b99,PA,Norte,3280.0,1,89.25,89.25,3.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.216552240712614,1.933058919379534
42286,c5257cb21dc4c3510047ffafc9c60174,SP,Sudeste,3029.0,1,89.25,89.25,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.42053487875323253,-0.3164952987004133
34232,310dd700f80ee0f4d147b1dccaf4da2b,SP,Sudeste,3026.0,1,89.25,89.25,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.4204495857098912,-0.33135475081790056
9327,79f31ce24d54189dea16a41412066f5c,RJ,Sudeste,2878.0,1,89.25,89.25,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.4162417955717208,-1.0644210552806042
15525,6ba812cae0dbebe46cabe62b1a77b91b,SP,Sudeste,2786.0,1,89.21,89.21,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.4138128880655634,-1.520088309675933
2697,c58eef7aed6aed9326faf3b9ea41e874,RS,Sul,3308.0,1,89.21,89.21,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.4286538776069483,1.0654563587668455
4491,9239cc451fc7a6a08ea8afe790a27fae,SP,Sudeste,2795.0,1,89.21,89.21,4.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.3085093558621672,-0.972353257865047
6819,8b522087ad864df292f9680caa303e1b,SP,Sudeste,2792.0,1,89.21,89.21,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.41398347415224596,-1.4903694054409584
74554,64f34177282d52370e3d7fa22a5768f0,SP,Sudeste,2788.0,1,89.21,89.21,4.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.30831033876103753,-1.0070253128058504
76757,279740b9cbe823097710ee57b94735f8,SP,Sudeste,2789.0,1,89.21,89.21,4.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.30833876977548463,-1.0020721621000215
56712,47b23c87420c414f59e6c0c3983bab3b,SP,Sudeste,2803.0,1,89.21,89.21,1.0,0.0,11,High Value,2,1,😴 Lost Customers,0.00794143002251606,0.5767420341568583
58488,7f67e7f5f8b3c078845361053900bdb7,SP,Sudeste,2786.0,1,89.21,89.21,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.4138128880655634,-1.520088309675933
26461,a934432d25f4a0a28d928de2c07ae155,SP,Sudeste,3175.0,1,89.2,89.2,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.31935982780780814,0.909849662985239
38516,9f0bce63382637ac584e0f8898ffab47,RN,Nordeste,3119.0,1,89.19,89.19,1.0,0.0,8,Medium Value,2,1,😴 Lost Customers,-0.001136143454254513,2.14194896246932
81727,19feb8053c50b8159bbd30f454a513ca,SP,Sudeste,2871.0,1,89.19,89.19,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.4163228972050544,-1.0990591944099881
85002,0ffaf9815063de8cbfb670bb38c4c978,SP,Sudeste,2914.0,1,89.19,89.19,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.4175454308262796,-0.886073714059338
78513,0be35bdbca431cbd320ad12d7ecfd211,SP,Sudeste,3097.0,1,89.19,89.19,1.0,0.0,8,Medium Value,2,1,😴 Lost Customers,-0.0005106611364183562,2.0329796469410804
72324,2c54867b1802c706bd80dc8bd3717ed6,MG,Sudeste,3311.0,1,89.19,89.19,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.4288325435617773,1.0803271161548058
15868,1f4f09ffd3fd8fc7017d2014b619f93b,SP,Sudeste,2939.0,1,89.19,89.19,1.0,0.0,10,High Value,2,1,😴 Lost Customers,0.0039814391462230534,1.2503818354200864
56973,cef48a040edb9c64c27bc41dbd8c8131,CE,Nordeste,3109.0,1,89.19,89.19,4.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.3175300673100436,0.5829473690357565
58254,e323daac57a5b04c69563f5e4300762d,MA,Nordeste,2958.0,1,89.19,89.19,4.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.31323698412853185,-0.16497838754443414
44452,1a786635b3c66e50118171046b72fd5c,MG,Sudeste,3293.0,1,89.19,89.19,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.42832078530172957,0.9911704034498824
93260,83a17764f6e8cb32938ccc4c94f32dab,MS,Centro-Oeste,2945.0,1,89.18,89.18,1.0,0.0,10,High Value,2,1,😴 Lost Customers,0.0037641666037966253,1.2801063922902973
90948,4a847ab1808172e47040fbf675256c01,PE,Nordeste,2878.0,1,89.17,89.17,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.4166152872176718,-1.0643758341987115
86675,9456abbf384bd4fe0b023bb0f1ddb449,RS,Sul,3110.0,1,89.17,89.17,4.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.31765187123597843,0.5879118250120587
89887,9b2817c1cb60aee6c34dd7e7be21506a,RS,Sul,3105.0,1,89.17,89.17,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.42306912749716297,0.05998937602448904
87431,e2ce734f0bd635b4b82317b5e5fcd152,RS,Sul,3074.0,1,89.17,89.17,3.0,0.0,8,Medium Value,2,1,😴 Lost Customers,-0.21106894338246293,0.9127550950606362
86445,c7f5362054d9e99c75f14f95c4c5d6da,SP,Sudeste,3112.0,1,89.17,89.17,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.42326814459829265,0.09466143096529255
94173,ca67c44e54b7ab21295be3a3545b846f,RJ,Sudeste,3249.0,1,89.17,89.17,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.427163193577545,0.773243077663876
53732,135c007b31e1c334708f4c37c689cbb3,PA,Norte,2885.0,1,89.17,89.17,3.0,0.0,10,High Value,2,1,😴 Lost Customers,-0.20569548165196147,-0.023390388341059373
61336,7a416e883c90289850b537386880ff43,DF,Centro-Oeste,2964.0,1,89.17,89.17,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.41906035446012224,-0.6384048734974109
49509,8f5d2e56d8e3ed7c7937d9aead8c91f6,PA,Norte,3022.0,1,89.17,89.17,4.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.31514994196463386,0.1520345628990999
43368,a0d06124a01ccd028adfc41be39bc581,MS,Centro-Oeste,3093.0,1,89.17,89.17,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.4227279553237978,0.0005515675545400379
37360,36c5acafa11b7bf6df3b37f1e783aa59,RJ,Sudeste,3005.0,1,89.17,89.17,1.0,0.0,9,Medium Value,2,1,😴 Lost Customers,0.002011619281226828,1.5773010872752786
27278,01512524d623f78040531c0d8e20a772,PR,Sul,3090.0,1,89.17,89.17,3.0,0.0,8,Medium Value,2,1,😴 Lost Customers,-0.21152383961361645,0.9920055063539015
39788,352fd235c6e516d78f7481b9dae3eead,PE,Nordeste,2823.0,1,89.17,89.17,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.41505158142308146,-1.3367991230193108
38459,eec22f8e7010fbe7984dd05dafa4f583,SP,Sudeste,2976.0,1,89.17,89.17,4.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.3138421153000674,-0.07581036956903763
29330,9c79acd7285c6c648be96d76e7489b4e,RS,Sul,3020.0,1,89.17,89.17,4.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.31509307993573965,0.14212826148744176
22336,fb14459f7393f821170896328c3ea8e7,PR,Sul,3230.0,1,89.17,89.17,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.42662300430305017,0.6791332142531238
70663,9e651745bfd1fd007bed5a7053561a82,RJ,Sudeste,3051.0,1,89.17,89.17,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.4215338527170197,-0.20748076209028113
79295,67ab9445ba8740932e15d488fae4295d,SP,Sudeste,3155.0,1,89.17,89.17,1.0,0.0,8,Medium Value,2,1,😴 Lost Customers,-0.002253032885837792,2.32027369314964
75071,9b9995f70b71bec634605d4cf20545a5,MG,Sudeste,3140.0,1,89.17,89.17,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.4240642130028114,0.23334965072850675
73263,38d84f14eb57191e92202dc0ed64fd58,RS,Sul,3238.0,1,89.17,89.17,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.32129104108520695,1.2219151153581806
72129,591ae038dcf527c45333bf204224b7f5,SP,Sudeste,2867.0,1,89.17,89.17,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.4163025460587538,-1.1188604919628313
68800,28ca5e64cbd206ab3c1b3ba13121f1f8,MG,Sudeste,2990.0,1,89.17,89.17,3.0,0.0,9,Medium Value,2,1,😴 Lost Customers,-0.20868073816890673,0.4966904357709938
15214,cbbff5fa68079209c77387cfbb3837fa,SP,Sudeste,3111.0,1,89.17,89.17,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.42323971358384554,0.08970828025946352
6115,6d5445cddf56ea4edb5a2540c6fa1d71,RJ,Sudeste,3167.0,1,89.17,89.17,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.424831850392883,0.36708471978589197
1082,6be5c93f5181e7b8ad88678963bbbcea,SP,Sudeste,3153.0,1,89.17,89.17,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.42443381619062365,0.29774060990428475
1831,4ce627d55383d1d22fb03e7555cbdc50,SP,Sudeste,3128.0,1,89.17,89.17,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.42372304082944623,0.1739118422585578
31126,b2639226e3ba85c1e40abf59a40d5b66,ES,Sudeste,3465.0,1,89.16,89.16,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.433350979153862,1.8431292827581935
57461,ed35233010075c5ed9c70159e8f6aca9,SP,Sudeste,2781.0,1,89.16,22.29,3.0,0.0,11,High Value,2,1,😴 Lost Customers,-0.43901535952940357,-0.5021401228487102
77049,598294cfa8e0dd8b5e81b06642bfabb7,SP,Sudeste,2795.0,1,89.16,22.29,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.650532216398503,-1.4391094038839518
84946,77cb7e6834fcba5aedaa7c92d17504e2,SP,Sudeste,2812.0,1,89.16,22.29,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.6510155436441036,-1.3549058418848576
69979,e30b83af13d6ff0b0f427b2a67c43b39,MG,Sudeste,3252.0,1,89.15,89.15,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.4273418595323741,0.7881138350518363
