customer_sk,customer_unique_id,customer_state,customer_region,recency_days,frequency_orders,monetary_value,avg_order_value,avg_review_score,customer_lifetime_days,rfm_score,customer_value,kmeans_cluster,segment_label,pca_1,pca_2
22541,0a7b2b70778551b43a7a68b65e4e3373,SP,Sudeste,71,1,84.84,84.84,1.0,0,10,High Value,0,🛍️ High-Value Occasional,-0.1775957284462247,0.011933113224529468
2714,17bd08980c111039ed8bd3d733757e8c,SP,Sudeste,216,1,84.84,84.84,4.0,0,8,Medium Value,1,📊 Standard Customers,-0.22976853335353756,-0.3090089221064396
6788,08ca5b5b0252552bc1dafff22ad81ad8,SP,Sudeste,231,1,84.84,84.84,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.22968233973088617,-0.42139402649419894
7576,cfef5d9c94eda3154a09d2a0d2e3e214,SP,Sudeste,34,1,84.84,84.84,5.0,0,10,High Value,1,📊 Standard Customers,-0.12639250975361027,-0.45333418382384755
86241,b000a93678f45a9bdcdd53f33cc7465c,SP,Sudeste,187,1,84.83,84.83,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.2066175994137476,-0.42857367346526415
30144,f8a9befd1f5909a1abfbee6367aa362f,PE,Nordeste,16,1,84.83,84.83,5.0,0,10,High Value,1,📊 Standard Customers,-0.11695992973804109,-0.45629837855851246
2904,c54d3ed7dec7a2d3ada3c05f23be5dc4,RJ,Sudeste,237,1,84.82,84.82,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.23283836172535993,-0.4205128392739589
5301,c37949d3e8ef1321de783f3e18aeb14e,PR,Sul,209,1,84.82,84.82,4.0,0,8,Medium Value,1,📊 Standard Customers,-0.2261084751972266,-0.3102354610043997
28700,82a1a712d8738a8320082f86f2cad79f,MG,Sudeste,187,1,84.82,84.82,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.20662266883772645,-0.42861947819011337
18525,0e95bc4200259edba13760f24a5637c1,RJ,Sudeste,245,1,84.82,84.82,1.0,0,8,Medium Value,0,🛍️ High-Value Occasional,-0.2688364785431469,0.04005260720304857
25707,bf56e7a0d1d125f0ebf7218b759752ac,PA,Norte,594,1,84.81,84.81,5.0,0,6,Low Value,1,📊 Standard Customers,-0.4200234783670418,-0.36267724213746516
70105,4a9941e208fb44d44ca3a9aaf4020914,PE,Nordeste,512,1,84.81,84.81,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3770297420313229,-0.3759721299599585
43401,595c96ea90c502d0590aa435432a29b6,AM,Norte,408,1,84.81,84.81,4.0,0,6,Low Value,1,📊 Standard Customers,-0.3304520023139867,-0.2780168428429541
2357,ed266cb9c07a4546fb371302a8299920,PE,Nordeste,506,1,84.81,84.81,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3738838588848069,-0.37694492662989704
60212,96070e4ed2e1b29611b06c697340c839,SP,Sudeste,489,1,84.81,84.81,3.0,0,6,Low Value,0,🛍️ High-Value Occasional,-0.3808723262808943,-0.1500669917361782
29972,44fbef5584f89fe2041a4a728221f5ed,RJ,Sudeste,120,1,84.8,84.8,4.0,0,9,Medium Value,1,📊 Standard Customers,-0.17945468070519674,-0.3247568877248531
99176,3d8f828c75606575e20a26416deea675,SP,Sudeste,9,1,84.8,84.8,3.0,0,10,High Value,0,🛍️ High-Value Occasional,-0.1292067439835918,-0.22793653005611042
63404,fbf78dd53c80890da9ed68f4ecb6b57c,SP,Sudeste,498,1,84.8,84.8,2.0,0,6,Low Value,0,🛍️ High-Value Occasional,-0.39354712191358865,-0.03383650539351399
48012,7124bb2d7b187141a97b4576d9838de7,PE,Nordeste,430,1,84.79,84.79,4.0,0,6,Low Value,1,📊 Standard Customers,-0.34199704603250314,-0.2745415311695445
15921,83c079de3b4108878cfd7b2c16154e82,RS,Sul,456,1,84.79,84.79,4.0,0,6,Low Value,1,📊 Standard Customers,-0.35562920633407247,-0.2703260789331442
63768,7e7ef2098031a8f5a9b364db74672aa1,SP,Sudeste,268,1,84.79,84.79,3.0,0,8,Medium Value,0,🛍️ High-Value Occasional,-0.2650091025655121,-0.18598994519527934
74098,72d424ec55a0c9fbbc6e442ec81e54ee,SP,Sudeste,13,1,84.79,84.79,5.0,0,10,High Value,1,📊 Standard Customers,-0.11540726586069854,-0.45696799579287856
35625,32ff1dde3252a5ab192f8b8b52f64f44,SP,Sudeste,210,1,84.79,84.79,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.21869709583797442,-0.4250278384632299
16750,d637641a3d7a5e9ad38be830922b91b9,SP,Sudeste,38,1,84.79,84.79,5.0,0,10,High Value,1,📊 Standard Customers,-0.12851511230451526,-0.4529146763348013
62094,52049d8a3b5cb34d885a3837a9ac2232,SP,Sudeste,25,1,84.79,84.79,5.0,0,10,High Value,1,📊 Standard Customers,-0.12169903215373058,-0.45502240245300146
60450,6497054082a747cc31a97fa236f977db,SP,Sudeste,187,1,84.79,84.79,4.0,0,8,Medium Value,1,📊 Standard Customers,-0.21458877859860445,-0.31393979630205526
81997,6f83fa1673d2d55b274eebce33da1698,SP,Sudeste,15,1,84.78,84.78,5.0,0,10,High Value,1,📊 Standard Customers,-0.11646096300018276,-0.4566895349610816
64541,7cc6c34745843e3aed050ff2f89cf7a0,SP,Sudeste,62,1,84.78,84.78,1.0,0,10,High Value,0,🛍️ High-Value Occasional,-0.17290732027032388,0.010199089870526335
88224,6210a297af4dde95626ad6cb3c53c6ef,SP,Sudeste,304,1,84.77,84.77,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.2679927373146831,-0.40987896675055796
33187,ea38ca2d5985fea5ff1c51a9ce4ed5d7,SP,Sudeste,167,1,84.76,84.76,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.19616680822654625,-0.43213696210567043
21555,7b89d60183cefde0b3c2dd292c849457,DF,Centro-Oeste,395,1,84.75,84.75,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3157154372181338,-0.39521649337285525
65027,19f79a2e7708ffa5d3cc9ca72b416533,SP,Sudeste,19,1,84.75,84.75,5.0,0,10,High Value,1,📊 Standard Customers,-0.11857342670313001,-0.45617841802233694
93625,2197ff2cef41c0d4f19739aabc1a8b4c,SP,Sudeste,28,1,84.75,84.75,5.0,0,10,High Value,1,📊 Standard Customers,-0.12329225142290405,-0.4547192230174291
1363,5f5c98eeb7493cc2ba1a27b73207ea6b,PR,Sul,342,1,84.73,84.73,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.28793694160519995,-0.40390114007367744
62503,51646e28c45b5e6e211f6e749cf4fbe6,SP,Sudeste,272,1,84.72,84.72,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.251240040986492,-0.41529623928114295
95671,554e48f32c5c092f955c607fbdab5e5d,SP,Sudeste,184,1,84.72,84.72,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.2051004215042571,-0.42956392377357483
51902,0674169a201c443d7de5c3641279dab9,SP,Sudeste,280,1,84.72,84.72,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.2633854533374548,-0.29918208099195254
64353,8c89a77415ba351571d27a50c1c64861,SP,Sudeste,203,1,84.72,84.72,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.2150623848015578,-0.42648340098543613
68178,a0f97d8ed64d4e33d7b0f29c4118f244,SP,Sudeste,232,1,84.72,84.72,1.0,0,8,Medium Value,0,🛍️ High-Value Occasional,-0.26207109263215084,0.037486833836356176
37494,e0d349527f53448b3b6aafd0856b6e96,SP,Sudeste,286,1,84.72,84.72,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.25858043499502936,-0.4130263803846197
94408,ccfbe181ad7f0c105f43d0e0ec6b1acc,SP,Sudeste,230,1,84.72,84.72,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.2292188589608799,-0.4221058159707127
84488,9d4d90e41c78deb7d96cba3a34d6c752,RJ,Sudeste,444,1,84.71,84.71,3.0,0,6,Low Value,0,🛍️ High-Value Occasional,-0.35732889692181286,-0.15782101400920945
71140,423f5b009686148ea66d352a321bb87e,SP,Sudeste,53,1,84.7,84.7,5.0,0,10,High Value,1,📊 Standard Customers,-0.1364254449866151,-0.45089492718359797
96413,3d95d3b7f53ead6222d8483da305a67d,SP,Sudeste,55,1,84.7,84.7,4.0,0,10,High Value,1,📊 Standard Customers,-0.14542497419106187,-0.33575356556434605
85834,6be824f2933ae5094244f962068ca531,SP,Sudeste,63,1,84.7,84.7,5.0,0,10,High Value,1,📊 Standard Customers,-0.1416685835641418,-0.44927359940036704
10932,21cdfc6b2c123f648c56fc6080a929fb,SP,Sudeste,47,1,84.7,84.7,5.0,0,10,High Value,1,📊 Standard Customers,-0.1332795618400991,-0.45186772385353646
30880,216b36ee50ce6c169df00611adfde0f4,SP,Sudeste,18,1,84.7,84.7,5.0,0,10,High Value,1,📊 Standard Customers,-0.11807445996527167,-0.4565695744249061
75315,1a9ad53e97d6d91cd3b73c942eb19295,PA,Norte,238,1,84.69,84.69,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.23342857809483786,-0.4209461679186757
2649,05f38cf30b71a72c61c06ad56c05db96,SP,Sudeste,286,1,84.69,84.69,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.258595643266966,-0.41316379455916735
62752,1fe0c3bcd0086ad7fe437508c22d93c2,TO,Norte,378,1,84.69,84.69,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.30683251818021157,-0.3982475789534431
78754,14b1fe83a6c8579f0502b467afe01b7c,MG,Sudeste,493,1,84.69,84.69,5.0,0,6,Low Value,1,📊 Standard Customers,-0.36712861182176854,-0.3796023094462878
71269,d53bc71cb277647bea675be2a3d9ae4c,SP,Sudeste,349,1,84.69,84.69,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.29162741630538414,-0.4029494295248127
42215,bdebc19be75ce23f8de349a1941d13c4,DF,Centro-Oeste,278,1,84.69,84.69,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.26235203389388606,-0.29964376072314636
69835,7dd2e8827e0bb9c6e63127eafc85d9e3,MG,Sudeste,17,1,84.69,84.69,5.0,0,10,High Value,1,📊 Standard Customers,-0.11755521553149789,-0.4567775119280784
3635,953514c82635bd8455f73c54418c866e,MG,Sudeste,37,1,84.69,84.69,5.0,0,10,High Value,1,📊 Standard Customers,-0.12804149268655127,-0.4535348563616166
78724,f190311220113505ce944e317bbf4dc3,SC,Sul,536,1,84.69,84.69,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3896741077051334,-0.372630599978395
97920,e15bf8e7ec73db7a15a003b50f64abe5,SC,Sul,330,1,84.69,84.69,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.28166545300808343,-0.4060299523129514
17737,463e5ed3fbfa51867d17780b904bf4cf,AM,Norte,24,1,84.67,84.67,5.0,0,10,High Value,1,📊 Standard Customers,-0.12123555138372429,-0.45573419192951525
84116,4c7ad96e45fcee507fff76ba9c45eb1e,PR,Sul,85,1,84.66,84.66,5.0,0,10,High Value,1,📊 Standard Customers,-0.15322376613061603,-0.445889897176656
34131,be27517f3c2c8e420f020bab4586510c,RJ,Sudeste,69,1,84.66,84.66,5.0,0,10,High Value,1,📊 Standard Customers,-0.1448347444065733,-0.4484840216298255
305,ccd9fc8fd74bc87817d864a5dfc1bf1d,RJ,Sudeste,79,1,84.66,84.66,1.0,0,10,High Value,0,🛍️ High-Value Occasional,-0.18188148893986564,0.012405690403828185
96802,aea912932dcfd24b192a0445ccaa7f00,MS,Centro-Oeste,71,1,84.66,84.66,5.0,0,10,High Value,1,📊 Standard Customers,-0.14588337212207864,-0.44815975607317926
81638,055966f70078cd8c718bac6f0ec63542,SE,Nordeste,76,1,84.66,84.66,5.0,0,10,High Value,1,📊 Standard Customers,-0.148504941410842,-0.4473490921815638
61896,b18f055a3d6a0309ef511b4e97f67e22,ES,Sudeste,55,1,84.65,84.65,4.0,0,10,High Value,1,📊 Standard Customers,-0.1454503213109562,-0.33598258918859214
94860,eabaccde0fe3120d2cbbcfc93e2b4177,SP,Sudeste,117,2,84.65,42.325,4.0,172,11,High Value,2,🌟 Champions (VIP),7.491467393123889,-1.8049577320000938
78394,e584e3c13ff8e891701582013a4ac4f9,SC,Sul,209,1,84.65,84.65,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.21824375391592588,-0.4258312373894421
59040,f1d291e8e626199bbda0b9ce8414cbdc,SP,Sudeste,535,1,84.65,84.65,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3891700715432961,-0.3729759516561149
37049,59a304dbba6ed821b878d6af23b71ba7,SP,Sudeste,537,1,84.65,84.65,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3902186992588014,-0.37265168609946875
17110,6692af4b610c084ef8c1afe7ebea8c3e,RJ,Sudeste,517,1,84.65,84.65,5.0,0,6,Low Value,1,📊 Standard Customers,-0.379732422103748,-0.37589434166593055
56155,4328407e44f9a9449be013e6c84d0118,PR,Sul,25,1,84.65,84.65,5.0,0,10,High Value,1,📊 Standard Customers,-0.12177000408943471,-0.4556636686008906
45413,793023a2f25ef26e2f3a5c277e416ea8,SP,Sudeste,484,1,84.65,84.65,3.0,0,6,Low Value,0,🛍️ High-Value Occasional,-0.3783318677757928,-0.15161053122538115
31498,7109729919d4c68b91fbab589089eb5e,PR,Sul,23,1,84.64,84.64,5.0,0,10,High Value,1,📊 Standard Customers,-0.12072644579790823,-0.45603373888238596
35222,989dc924134fc2704f3853afc960b51f,SP,Sudeste,234,1,84.64,84.64,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.23135666978372146,-0.4218237226562141
95885,f80f8939945e7124d3aa21129986b932,RJ,Sudeste,585,1,84.64,84.64,3.0,0,6,Low Value,0,🛍️ High-Value Occasional,-0.4312926368327913,-0.13528092533959835
50457,2d83a991bc24a3b3065dceea27d3cbfb,SP,Sudeste,179,1,84.64,84.64,1.0,0,8,Medium Value,0,🛍️ High-Value Occasional,-0.2343230135630903,0.02852735878643872
31286,224986d9e2bbc1eaeb9b6c0ed42439fe,SP,Sudeste,272,1,84.64,84.64,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.2512805963783229,-0.4156626770799367
48907,13954441e590cdad994d3e0564820f8a,SP,Sudeste,29,1,84.64,84.64,4.0,0,10,High Value,1,📊 Standard Customers,-0.13182323043336563,-0.3402438461498417
14745,677e8fb8d35d03be1fd8fd461c60a1cf,PR,Sul,19,1,84.64,84.64,1.0,0,10,High Value,0,🛍️ High-Value Occasional,-0.15043279632266318,0.0025861142547443884
97848,4d14ab62feba00916e402c16851cc02c,SP,Sudeste,209,1,84.64,84.64,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.21824882333990472,-0.42587704211429134
37536,554c820b95507020c8f9ff8cb388b071,MG,Sudeste,258,1,84.64,84.64,4.0,0,8,Medium Value,1,📊 Standard Customers,-0.25189110385872693,-0.30311543991385426
57524,63f146a56ea93f37ab471224d818a557,RJ,Sudeste,319,1,84.63,84.63,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.27592841711667726,-0.40808824122360077
73522,654cc929ca2960a54b79cff7bd9b319f,RJ,Sudeste,213,1,84.63,84.63,2.0,0,8,Medium Value,0,🛍️ High-Value Occasional,-0.24420385266171854,-0.08082302753803121
79143,747bc23eede9910c1a3d33344d83fcc7,SP,Sudeste,323,1,84.63,84.63,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.2780256725476879,-0.4074397101103084
42065,14576e018c6ace73e1e58fdb851b0650,PR,Sul,179,1,84.63,84.63,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.20252447703130355,-0.4307868301888333
92685,2a9eecea20f7be71d0a09a81f69662ec,PR,Sul,278,1,84.62,84.62,1.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.28624022432856233,0.044486894390726145
75581,1112f01b6a24959286f51205eca56435,MG,Sudeste,454,1,84.62,84.62,5.0,0,6,Low Value,1,📊 Standard Customers,-0.34671585733726645,-0.38624612087483284
49336,2202430911565c189d704853bd88bce4,PR,Sul,385,1,84.62,84.62,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3105382011523323,-0.397433282579126
23773,05f69b5b3c4f3fff27e0fecfabfd1418,MG,Sudeste,423,1,84.62,84.62,5.0,0,6,Low Value,1,📊 Standard Customers,-0.33046212774693373,-0.39127223700284863
26421,5d492c7e391381e8f679d08440606c22,RJ,Sudeste,265,1,84.62,84.62,4.0,0,8,Medium Value,1,📊 Standard Customers,-0.25557143971095336,-0.3020721199152911
65897,5043aec566bc42fa5821379a790015f2,RS,Sul,278,1,84.62,84.62,1.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.28624022432856233,0.044486894390726145
41799,be34d3b235cb9ae1bfd933d05891ff8a,SP,Sudeste,527,1,84.62,84.62,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3849907689532114,-0.37441042805724734
12710,8fdffaebaacda18f461887c03498e849,ES,Sudeste,395,1,84.62,84.62,5.0,0,6,Low Value,1,📊 Standard Customers,-0.315781339729859,-0.39581195479589515
82703,8e58c83500883664fbc80d4081e24bc1,RJ,Sudeste,397,1,84.62,84.62,5.0,0,6,Low Value,1,📊 Standard Customers,-0.31682996744536435,-0.39548768923924893
74506,b55ff2c643f56c30863b527e80c88688,SP,Sudeste,404,1,84.61,84.61,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3205052338736119,-0.39439856451583655
7569,cdd9ac43ed28dd47c08641f1040ce277,SP,Sudeste,423,1,84.61,84.61,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3304671971709126,-0.39131804172769785
4549,5315ec6f9f93844fd3c64cadffd9aa24,DF,Centro-Oeste,497,1,84.6,84.6,5.0,0,6,Low Value,1,📊 Standard Customers,-0.36927149206858906,-0.37936602085663845
89356,2301c934d6e2b1b7674238c34060ac6a,BA,Nordeste,452,1,84.6,84.6,2.0,0,6,Low Value,0,🛍️ High-Value Occasional,-0.36953007293654316,-0.042210707693360466
53330,41cab819c1b4a41144c4a4fcd2fad31b,MG,Sudeste,286,1,84.59,84.59,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.2586463375067546,-0.41362184180765954
18978,c47eb0052de2c7c5cb0b55f5f7b86b75,SP,Sudeste,265,1,84.59,84.59,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.24763574649394857,-0.4170266301524444
21022,be73cd7494ec36befdb18b00a03dc642,SP,Sudeste,491,1,84.59,84.59,4.0,0,6,Low Value,1,📊 Standard Customers,-0.37408157983499324,-0.26556752618882046
47157,dac3af8ff5481bf1504c61ae6d1f8a81,SP,Sudeste,454,1,84.59,84.59,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3467310656092031,-0.3863835350493805
70305,ce8db2920839d8b1491fdc0a78ecaed8,RS,Sul,50,1,84.59,84.59,5.0,0,10,High Value,1,📊 Standard Customers,-0.13490826707712464,-0.45188517749190865
74768,d398a57e85887decbe54f94aca2eb457,RJ,Sudeste,598,1,84.59,84.59,3.0,0,6,Low Value,0,🛍️ High-Value Occasional,-0.43813406410347033,-0.13340222284564424
99413,d39498b488e1045cffd1a9a2d1a8da67,SP,Sudeste,221,1,84.59,84.59,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.2245659367528311,-0.42416047239866034
10313,734392e6ad28a23030c6d151fa2193a9,BA,Nordeste,404,1,84.59,84.59,3.0,0,6,Low Value,0,🛍️ High-Value Occasional,-0.33641717569945245,-0.16485598184032363
8553,99ecdb0f83b8ff0d128247f377170e57,SP,Sudeste,281,1,84.59,84.59,1.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.2878283741737569,0.04483587855114776
28731,a4161bd48581a3877d2a28315f7e6288,RJ,Sudeste,294,1,84.59,84.59,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.26284084836877597,-0.41232477958107483
98915,7bc7dbe918ad4e7bd68abd2479727ad6,RJ,Sudeste,588,1,84.59,84.59,5.0,0,6,Low Value,1,📊 Standard Customers,-0.41698912254806075,-0.36465774275408647
3353,78f805adedd04d801d02cf6bb93b34a6,SP,Sudeste,86,1,84.58,84.58,5.0,0,10,High Value,1,📊 Standard Customers,-0.1537886353801996,-0.4460942021971267
20411,5800f1507380af3b594684ddde401a93,DF,Centro-Oeste,42,1,84.58,84.58,5.0,0,10,High Value,1,📊 Standard Customers,-0.13071882563908213,-0.45322804444334264
97339,6b443674142ce1d8d0d31c555c71de87,MG,Sudeste,79,1,84.58,84.58,5.0,0,10,High Value,1,📊 Standard Customers,-0.15011843837593092,-0.4472291316453883
33950,f46fa87874cd9c25d88cf856015ab25e,RJ,Sudeste,32,1,84.58,84.58,5.0,0,10,High Value,1,📊 Standard Customers,-0.12547568706155543,-0.4548493722265735
13358,f798248f7c40b683f7b083a3ee360710,RJ,Sudeste,13,1,84.58,84.58,5.0,0,10,High Value,1,📊 Standard Customers,-0.11551372376425471,-0.4579298950147122
5694,fffea47cd6d3cc0a88bd621562a9d061,BA,Nordeste,262,1,84.58,84.58,4.0,0,8,Medium Value,1,📊 Standard Customers,-0.2540187758336108,-0.30274173714965724
64007,364cd8a1b36e7aeadf24976a3e7a0702,MG,Sudeste,30,1,84.58,84.58,1.0,0,10,High Value,0,🛍️ High-Value Occasional,-0.15623066530181576,0.00409474646720306
11352,b134d1fbe77d00a8e0a4ce9d855ea927,RJ,Sudeste,26,1,84.58,84.58,4.0,0,10,High Value,1,📊 Standard Customers,-0.13028070540398082,-0.34100507283390635
31145,d503a54b097839c00b51c1000c863873,MG,Sudeste,70,1,84.58,84.58,5.0,0,10,High Value,1,📊 Standard Customers,-0.1453996136561569,-0.4486883266502961
26404,eb53702c5226300276a1a3e76d62b4ad,SP,Sudeste,149,1,84.57,84.57,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.18682547784259665,-0.4359256418876213
29697,f9c75a729bd4f0b6c346b18ad9fbc1cb,SP,Sudeste,113,1,84.57,84.57,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.16795017896350053,-0.4417624219072525
82277,a22413e6c987b152ebdf3c6f19652268,RN,Nordeste,394,1,84.57,84.57,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3152823729920007,-0.39620311119846435
43912,6cf79118c9f8d0f9658313a4a6e14ee7,SP,Sudeste,106,1,84.57,84.57,4.0,0,9,Medium Value,1,📊 Standard Customers,-0.17223088344817328,-0.32808025529290846
18397,5750845e565a1d60844f34aca08c5eea,SP,Sudeste,147,1,84.57,84.57,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.1857768501270913,-0.4362499074442675
99422,3f0409ecd4c490fc5089f5fdb7f9e9d6,PE,Nordeste,278,1,84.57,84.57,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.254461965492691,-0.41501051348394274
57100,4ff91cca083378d9d3144caf8eaed38f,MG,Sudeste,527,1,84.56,84.56,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3850211854970846,-0.37468525640634265
58322,a145b132d000eca6abdcdd948796900f,PR,Sul,526,1,84.56,84.56,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3844968716393319,-0.3748473891846657
69233,7968b545ea270ae70c1cc36570eeaf93,SP,Sudeste,20,1,84.56,84.56,5.0,0,10,High Value,1,📊 Standard Customers,-0.11919405961648115,-0.456886575016149
33172,7ddb0d297fb4a3562e2206d219be4445,RS,Sul,504,1,84.56,84.56,5.0,0,6,Low Value,1,📊 Standard Customers,-0.37296196676877313,-0.37841431030777367
93071,aed76e4af20383391599a93ea07aba20,SP,Sudeste,555,1,84.56,84.56,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3997019735141593,-0.37014553861329613
97376,fa235e0953458d2e5f42cb0b46f6c9b7,RJ,Sudeste,515,1,84.56,84.56,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3787294192040525,-0.3766308497462197
52291,fa77a0181f9c9f221d29ca8c9eb66751,SC,Sul,14,1,84.56,84.56,2.0,0,10,High Value,0,🛍️ High-Value Occasional,-0.13990088093678935,-0.11340808349827051
65731,32de2a7a93dbfc527b3f584744b9c6ce,MG,Sudeste,555,1,84.56,84.56,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3997019735141593,-0.37014553861329613
66958,069ae72e12aa7c92b8a87dda4ccb86ac,SP,Sudeste,525,1,84.56,84.56,2.0,0,6,Low Value,0,🛍️ High-Value Occasional,-0.4078252622484035,-0.030558233775171785
31563,2dbcd4c0ba2dd95f30e19cc91bd07a02,MG,Sudeste,513,1,84.56,84.56,3.0,0,6,Low Value,0,🛍️ High-Value Occasional,-0.39358259446643,-0.1473209231776545
49077,0a3cffa08d09f9de9a7cec6c142cf378,ES,Sudeste,545,1,84.56,84.56,1.0,0,6,Low Value,0,🛍️ High-Value Occasional,-0.4262624408923983,0.08750151785389572
66843,6a16af5086aa0454d0547bad1bddd793,SP,Sudeste,222,1,84.55,84.55,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.22511052830649925,-0.42418155851973416
40762,47116cd6a4dfb57e4a958e289f18f1af,PE,Nordeste,94,1,84.54,84.54,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.1580034239381364,-0.4449803588699388
11400,463b274f7ab4cac3b894531a03a7afa1,RS,Sul,17,1,84.54,84.54,5.0,0,10,High Value,1,📊 Standard Customers,-0.11763125689118087,-0.4574645828008167
72172,1323b0f3cfb72f7b7163193a228ab92c,RJ,Sudeste,31,1,84.54,84.54,5.0,0,10,High Value,1,📊 Standard Customers,-0.12497165089971823,-0.45519472390429344
64225,d6fd8229024b8896360cd8cd34f86c0d,PR,Sul,11,1,84.54,84.54,5.0,0,10,High Value,1,📊 Standard Customers,-0.11448537374466485,-0.45843737947075525
55939,82096a8ce8ec837c142e40616aa8d66e,SC,Sul,10,1,84.54,84.54,5.0,0,10,High Value,1,📊 Standard Customers,-0.11396105988691217,-0.45859951224907836
93514,f77ac730b6784c05fb61e42cac98d9c1,SC,Sul,14,1,84.54,84.54,3.0,0,10,High Value,0,🛍️ High-Value Occasional,-0.13196011829580567,-0.22831678901057462
14329,bb2752b7d01f3ca96013294e39f3e20f,RS,Sul,505,1,84.52,84.52,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3735065583224413,-0.37843539642884755
12919,d472904134d53e7a4c75927ab4138c19,MG,Sudeste,278,1,84.52,84.52,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.25448731261258534,-0.41523953710818884
50035,52c68003c255391fe1409b1fb084fe54,SE,Nordeste,504,1,84.52,84.52,1.0,0,6,Low Value,0,🛍️ High-Value Occasional,-0.4047858504204543,0.08067085504325212
56731,148c32e019356ea9629df84a38656c13,BA,Nordeste,570,1,84.52,84.52,5.0,0,6,Low Value,1,📊 Standard Customers,-0.40758695907636483,-0.3678967658378467
57736,31e15403325f85c7d83f868da40970a7,SP,Sudeste,156,1,84.52,84.52,4.0,0,9,Medium Value,1,📊 Standard Customers,-0.19847192345570108,-0.320202640001
36060,0d3fed999b1784f0b72d86d4c35533ce,SP,Sudeste,504,1,84.52,84.52,5.0,0,6,Low Value,1,📊 Standard Customers,-0.37298224446468864,-0.3785975292071706
1071,a61c0dd1c6585331dddfa81976d59cb7,CE,Nordeste,510,1,84.52,84.52,4.0,0,6,Low Value,1,📊 Standard Customers,-0.384079029100146,-0.26280763647462635
17837,82629037a1fd4821b8645ceae55845bd,PB,Nordeste,589,1,84.52,84.52,5.0,0,6,Low Value,1,📊 Standard Customers,-0.41754892237366553,-0.364816243049708
76598,9f6ae53157e537b0e34d5cf6ec4ea8c9,SP,Sudeste,389,1,84.51,84.51,5.0,0,6,Low Value,1,📊 Standard Customers,-0.3126912202471105,-0.39728860343917505
14458,91a91a4cb75a949869da376eb23c8b8b,SC,Sul,162,1,84.51,84.51,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.19367197453725454,-0.4340927441185164
